alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1713505085.4078,elite,3937.6328653225,1710182501.1606,"AS44486 Oliver Horscht is trading as ""SYNLINQ""",SYNLINQ,Markdorf,Europe,EU,Germany,DE,,false,"Gericke KG",47.7272,9.39433,false,,true,Baden-Wurttemberg,success,Europe/Berlin,88677,1713558314,1713727757.7014,23363,socks5,socks5://45.81.232.17:23363,true,21.767854690552,10910,34491,24.030307702474,45.81.232.17
true,1713727757.3855,elite,6264.7858497708,1713076533.0844,"AS50926 AXARNET COMUNICACIONES, S.L.",AXARNET-AS,"Torre del Mar",Europe,EU,Spain,ES,,true,"Axarnet Comunicaciones SL",36.7404,-4.0995,false,AXARnet-Network,true,Andalusia,success,Europe/Madrid,29740,1713683963,1713727757.3855,49001,socks4,socks4://188.164.193.178:49001,true,8950.7167339325,86,335,20.427553444181,188.164.193.178
true,1713727461.5016,elite,8642.9199088703,1713708300.186,"AS26496 GoDaddy.com, LLC",AS-26496-GO-DADDY-COM-LLC,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"GoDaddy.com, LLC",1.35208,103.82,false,"GoDaddy.com, LLC",true,"North West",success,Asia/Singapore,858877,1713708936,1713727757.3794,3340,socks5,socks5://148.72.214.245:3340,true,7179.8768043518,11,13,45.833333333333,148.72.214.245
true,1713727756.4374,elite,3825.1054106792,1710861092.5065,"AS4621 UNINET-TH",UNINET-AS-AP,Bangkok,Asia,AS,Thailand,TH,,false,"Office of Info.Tech. Admin. for Educational Development",13.6855,100.5003,false,"Office of Info.Tech. Admin. Educational Development",false,Bangkok,success,Asia/Bangkok,10140,1713285417,1713727756.4374,32241,socks4,socks4://202.29.226.134:32241,true,3220.96991539,2382,24333,8.9163391353172,202.29.226.134
true,1713727428.5698,elite,7572.7111971169,1697160631.2909,"AS12876 SCALEWAY S.A.S.",AS12876,Paris,Europe,EU,France,FR,,true,SCALEWAY,48.8714,2.32141,false,ONLINE,true,Île-de-France,success,Europe/Paris,75008,1713557896,1713727755.3483,16379,socks5,socks5://51.15.211.81:16379,true,6804.2125701904,13148,50504,20.656067366304,51.15.211.81
true,1713727755.1978,elite,6715.7524897331,1710545549.1317,"AS63949 Akamai Connected Cloud",AKAMAI-LINODE-AP,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Akamai Technologies, Inc.",50.1188,8.6843,false,"Linode, LLC",true,Hesse,success,Europe/Berlin,60313,1713575025,1713727755.1978,46795,socks4,socks4://139.162.166.167:46795,true,11499.659776688,3112,29152,9.6454252417555,139.162.166.167
true,1712688957.2914,elite,851.44383648312,1696983091.0548,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,"New Iberia","North America",NA,"United States",US,,false,"Cox Communications Inc.",30.027,-91.7605,false,"Cox Communications Inc.",true,Louisiana,success,America/Chicago,70563,1713558754,1713727755.1969,4145,socks4,socks4://174.64.199.79:4145,true,776.19791030884,74231,3499,95.498520519748,174.64.199.79
true,1713727754.1493,elite,5373.4555943984,1711067041.4925,"AS138915 Kaopu Cloud HK Limited",KAOPU-HK,Muscat,Asia,AS,Oman,OM,,false,"Kaopu Cloud HK Limited",23.578,58.4021,true,LightNode-OM,true,Muscat,success,Asia/Muscat,,1713489688,1713727754.1493,9999,socks5,socks5://38.54.116.9:9999,true,4556.5280914307,1077,31029,3.3545131751075,38.54.116.9
true,1713727753.8431,transparent,6311.7389723568,1710592670.0163,"AS21003 General Post and Telecommunication Company (GPTC)",GPTC-AS,Tripoli,Africa,AF,Libya,LY,"Souq Al Jum'aa",false,"LTT Network Backbone and POPs",32.9027,13.2231,false,"Libyan Telecom and Technology",false,Tripoli,success,Africa/Tripoli,,1713127016,1713727753.8431,1981,http,http://41.254.56.34:1981,false,5250.164270401,5452,38259,12.472832925351,41.254.56.34
true,1713727753.5006,elite,6010.0243772779,1713640020.3107,"AS395111 KVCHOSTING.COM LLC",KVCNET-2009,Tampa,"North America",NA,"United States",US,Downtown,true,"Ace Data Centers",27.9499,-82.4584,false,"Ipxo LLC",false,Florida,success,America/New_York,33606,1713648973,1713727753.5006,35665,socks4,socks4://166.0.234.62:35665,true,5121.545791626,14,81,14.736842105263,166.0.234.62
true,1713727753.4295,elite,7117.1367526054,1713640745.3149,"AS16276 OVH SAS",OVH,"North Sydney",Oceania,OC,Australia,AU,,true,"OVH SAS",-33.8402,151.209,false,"OVH Australia PTY LTD",true,"New South Wales",success,Australia/Sydney,2060,1713641353,1713727753.4295,50194,socks5,socks5://51.161.131.84:50194,true,7581.2327861786,20,72,21.739130434783,51.161.131.84
true,1713727752.9789,elite,3167.2277330428,1713059099.0167,"AS29182 JSC IOT",RU-JSCIOT,Moscow,Europe,EU,Russia,RU,,true,"JSC IOT",55.7558,37.6173,false,Aoiot,true,Moscow,success,Europe/Moscow,144700,1713665475,1713727752.9789,80,http,http://79.174.12.190:80,false,190.30451774597,258,473,35.294117647059,79.174.12.190
true,1713727752.7065,elite,5615.8524817891,1713521424.9336,"AS16276 OVH SAS",OVH,Rainham,Europe,EU,"United Kingdom",GB,,true,"OVH SAS",51.5177,0.194831,false,"OVH Ltd",true,England,success,Europe/London,RM13,1713521433,1713727752.7065,32239,socks5,socks5://51.89.173.40:32239,true,3187.8218650818,72,187,27.799227799228,51.89.173.40
true,1713713742.1397,elite,3657.2476029396,1710882416.9407,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Zhangjiakou,Asia,AS,China,CN,,false,"CNC Group CHINA169 Hebei Province Network",40.7687,114.886,false,"Beijing HuaXiaGuangWang Network Co. Ltd",true,Hebei,success,Asia/Shanghai,075000,1713506559,1713727751.686,4145,socks4,socks4://117.74.65.207:4145,true,3440.5996799469,988,5714,14.741868099075,117.74.65.207
true,1713727751.3279,elite,5656.4651115521,1713189961.0445,"AS16276 OVH SAS",OVH,Roubaix,Europe,EU,France,FR,,true,"OVH SAS",50.6918,3.2021,false,"OVH ISP",true,Hauts-de-France,success,Europe/Paris,59100,1713190731,1713727751.3279,23510,socks5,socks5://94.23.222.122:23510,true,6203.3469676971,74,394,15.811965811966,94.23.222.122
true,1713727751.0446,transparent,7014.6125669065,1710578310.0746,"AS47583 Hostinger International Limited",AS-HOSTINGER,Vilnius,Europe,EU,Lithuania,LT,,true,"HOSTINGER LT",54.8087,25.2182,false,"Hostinger International Ltd.",true,Vilnius,success,Europe/Vilnius,01001,1713131737,1713727751.0446,3128,http,http://62.72.32.208:3128,false,8731.7123413086,1840,38176,4.5981607357057,62.72.32.208
true,1713727664.0845,elite,3746.8027219628,1713391745.2867,"AS8560 IONOS SE",IONOS-AS,Essen,Europe,EU,Germany,DE,,true,"1&1 IONOS SE",51.4556,7.01156,false,SCHLUND,true,"North Rhine-Westphalia",success,Europe/Berlin,45127,1713391749,1713727750.3352,19436,socks5,socks5://87.106.254.50:19436,true,1960.9332084656,132,294,30.985915492958,87.106.254.50
true,1713607837.1855,elite,1199.5563012,1696986313.0989,"AS46562 Performive LLC",PERFORMIVE,Atlanta,"North America",NA,"United States",US,Fairlie-Poplar,true,"Performive LLC",33.7549,-84.3897,false,"Total Server Solutions L.L.C.",true,Georgia,success,America/New_York,30303,1713558474,1713727749.7595,19404,socks5,socks5://192.111.139.163:19404,true,827.37874984741,85287,8413,91.021344717183,192.111.139.163
true,1712906867.8243,elite,289.64871321385,1710545168.9891,"AS205090 FIRST SERVER LIMITED",FIRST-SERVER-EUROPE,Moscow,Europe,EU,Russia,RU,,false,"First Server Limited",55.7483,37.6171,false,FirstByte,true,Moscow,success,Europe/Moscow,125310,1713123024,1713727748.1474,4444,http,http://45.90.219.39:4444,false,322.59178161621,41892,3149,93.008592171577,45.90.219.39
true,1713641286.1068,elite,658.25600673442,1710556941.9436,"AS398101 GoDaddy.com, LLC",GO-DADDY-COM-LLC,Tempe,"North America",NA,"United States",US,"South Tempe",false,"GoDaddy.com, LLC",33.3359,-111.894,false,"GoDaddy.com, LLC",true,Arizona,success,America/Phoenix,85284,1713727748,1713727746.9589,80,http,http://50.62.183.223:80,false,582.33094215393,41253,2363,94.582263389582,50.62.183.223
true,1713719295.5905,elite,6708.2319415571,1710672969.0977,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Zhangjiakou,Asia,AS,China,CN,,false,"CNC Group CHINA169 Hebei Province Network",40.7687,114.886,false,"Beijing HuaXiaGuangWang Network Co. Ltd",true,Hebei,success,Asia/Shanghai,075000,1713719302,1713727746.847,88,socks5,socks5://117.74.65.207:88,true,6428.2414913177,474,5930,7.4016239850094,117.74.65.207
true,1713725794.7753,elite,3926.33711863,1709696217.4632,"AS44486 Oliver Horscht is trading as ""SYNLINQ""",SYNLINQ,Markdorf,Europe,EU,Germany,DE,,false,"Gericke KG",47.7272,9.39433,false,,true,Baden-Wurttemberg,success,Europe/Berlin,88677,1713558611,1713727746.3718,61553,socks4,socks4://45.81.232.17:61553,true,23.156881332397,8899,26364,25.236083146641,45.81.232.17
true,1713637704.8366,elite,695.89612137082,1710544693.2787,"AS204997 FIRST SERVER LIMITED",FIRSTBYTE-AS,Moscow,Europe,EU,Russia,RU,,false,"First Server Limited",55.7483,37.6171,false,"Firstbyte Hosting",true,Moscow,success,Europe/Moscow,125310,1713727570,1713727744.8938,4444,http,http://45.144.65.45:4444,false,328.45568656921,41759,3301,92.674212161562,45.144.65.45
true,1713725727.5159,anonymous,5570.5654773536,1711113471.6386,"AS46887 Crown Castle Fiber LLC",CROWNCASTLE-AS46887,Manalapan,"North America",NA,"United States",US,,false,"Lightower Fiber Networks I",40.2781,-74.3525,false,"All Mobile Video Inc.",true,"New Jersey",success,America/New_York,07726,1713536778,1713727744.8215,3128,http,http://160.72.98.165:3128,false,4106.1873435974,15034,19934,42.993594143217,160.72.98.165
true,1713727744.3942,elite,6105.9973622268,1710560459.9791,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Seoul,Asia,AS,"South Korea",KR,,true,"Alibaba (US) Technology Co., Ltd.",37.5665,126.978,false,"Alibaba.com Singapore E-Commerce Private Limited",true,Seoul,success,Asia/Seoul,03153,1713603788,1713727744.3942,312,socks4,socks4://8.213.129.20:312,true,4259.2873573303,106,14450,0.72822203902171,8.213.129.20
true,1712891458.7301,elite,928.10353685842,1697000411.9136,"AS46562 Performive LLC",PERFORMIVE,Atlanta,"North America",NA,"United States",US,Fairlie-Poplar,true,"Total Server Solutions L.L.C.",33.755,-84.3896,false,"ThePrimeHost - COLO@",true,Georgia,success,America/New_York,30303,1713558330,1713727743.9526,4145,socks5,socks5://74.119.144.60:4145,true,845.91317176819,86383,7033,92.471311124433,74.119.144.60
true,1713727742.5014,transparent,5906.9256533438,1710608333.5144,"AS22682 Prairie-Sky Wireless",PRAIRIE-SKY-WIRELESS,Headingley,"North America",NA,Canada,CA,,false,"Prairie-Sky Wireless",49.8721,-97.3805,true,"Prairie-Sky Wireless",false,Manitoba,success,America/Winnipeg,R4H,1713127101,1713727742.5014,8888,http,http://158.51.210.75:8888,false,6376.3887882233,3618,40018,8.2913190943258,158.51.210.75
true,1713727742.0162,elite,4636.5765478553,1713520628.8507,"AS50599 Data Space Sp. z o.o.",DATASPACE,Torun,Europe,EU,Poland,PL,Rudak,true,"Data Space",52.9893,18.6661,false,"Data Space Sp. z o.o",true,Kujawsko-Pomorskie,success,Europe/Warsaw,87-100,1713522458,1713727742.0162,17428,socks5,socks5://195.177.217.131:17428,true,10681.433200836,41,170,19.431279620853,195.177.217.131
true,1713634764.1462,elite,955.15605918037,1696984505.7898,"AS46562 Performive LLC",PERFORMIVE,Atlanta,"North America",NA,"United States",US,Fairlie-Poplar,true,"Performive LLC",33.7549,-84.3897,false,"Total Server Solutions L.L.C.",true,Georgia,success,America/New_York,30303,1713255348,1713727740.8527,4145,socks4,socks4://192.111.139.162:4145,true,682.17873573303,63113,4534,93.297559389182,192.111.139.162
true,1713727740.3037,transparent,4901.4808564962,1710564458.0669,"AS140446 PT Kingpolah Network Solutions",IDNIC-KINGPOLAH-AS-ID,Bekasi,Asia,AS,Indonesia,ID,,false,"PT Kingpolah Network Solutions",-6.2352,106.9922,false,"PT Kingpolah Network Solutions",false,"West Java",success,Asia/Jakarta,,1713160869,1713727740.3037,8080,http,http://103.152.232.194:8080,false,4897.7420330048,1360,12099,10.104762612378,103.152.232.194
true,1713727739.4138,elite,2423.2462523426,1696965212.2893,"AS58309 Langate Ltd",LANGATE-AS,Chernivtsi,Europe,EU,Ukraine,UA,,false,"""Langate"" Ltd",48.2932,25.9448,false,"Langate Ltd",true,Chernivtsi,success,Europe/Kyiv,58000,1713568043,1713727739.4138,5678,socks4,socks4://176.120.32.135:5678,true,1266.0691738129,14179,65119,17.880652727685,176.120.32.135
true,1713690333.2972,elite,877.86063771623,1697005536.587,"AS46562 Performive LLC",PERFORMIVE,Atlanta,"North America",NA,"United States",US,,true,"Performive LLC",33.749,-84.388,false,"Performive LLC",true,Georgia,success,America/New_York,30302,1713558427,1713727737.1406,4145,socks4,socks4://184.170.249.65:4145,true,699.12266731262,72757,4527,94.142383934579,184.170.249.65
true,1713727736.6395,elite,4246.0102353777,1713641176.4936,"AS24940 Hetzner Online GmbH",HETZNER-AS,Helsinki,Europe,EU,Finland,FI,,true,"Hetzner Online GmbH",60.1719,24.9347,false,HETZNER-DC,false,Uusimaa,success,Europe/Helsinki,00100,1713642325,1713727736.6395,33352,socks5,socks5://95.217.196.228:33352,true,2811.5696907043,7,58,10.769230769231,95.217.196.228
true,1713722249.6324,elite,1256.4430778039,1710671124.4321,"AS9829 National Internet Backbone",BSNL-NIB,Dehradun,Asia,AS,India,IN,,false,"Bharat Sanchar Nigam Ltd",30.3275,78.0325,false,"Addl. Director General of Police",false,Uttarakhand,success,Asia/Kolkata,248001,1713722033,1713727734.977,8080,socks4,socks4://117.250.3.58:8080,true,1888.5447978973,7646,6814,52.876901798064,117.250.3.58
true,1713547225.7737,elite,1136.4810252362,1697031222.4269,"AS46562 Performive LLC",PERFORMIVE,"Los Angeles","North America",NA,"United States",US,,true,"Performive LLC",34.0522,-118.244,false,"Performive LLC",true,California,success,America/Los_Angeles,90009,1713556788,1713727734.6521,4145,socks5,socks5://142.54.239.1:4145,true,919.37565803528,86073,6939,92.539672300348,142.54.239.1
true,1713529451.1482,elite,3883.2504710808,1710554950.302,"AS44486 Oliver Horscht is trading as ""SYNLINQ""",SYNLINQ,Markdorf,Europe,EU,Germany,DE,,false,"Gericke KG",47.7272,9.39433,false,,true,Baden-Wurttemberg,success,Europe/Berlin,88677,1713583073,1713727734.2535,30696,socks5,socks5://45.81.232.17:30696,true,29.640197753906,10904,33007,24.832046639794,45.81.232.17
true,1713168693.1965,elite,1984.1824664574,1696984859.7006,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Phoenix,"North America",NA,"United States",US,,false,"Cox Communications Inc.",33.4484,-112.074,false,"Cox Communications",true,Arizona,success,America/Phoenix,85001,1713557743,1713727734.0543,46164,socks5,socks5://72.210.252.134:46164,true,1975.7854938507,85993,4102,95.447028136967,72.210.252.134
true,1713727733.9938,elite,6338.5623379758,1713639279.3659,"AS46606 Unified Layer",UNIFIEDLAYER-AS-1,Provo,"North America",NA,"United States",US,"East Bay",true,"Unified Layer",40.2069,-111.642,false,"Unified Layer",true,Utah,success,America/Denver,84606,1713642355,1713727733.9938,54780,socks4,socks4://162.240.58.147:54780,true,3863.1556034088,19,65,22.619047619048,162.240.58.147
true,1713726015.3168,elite,4542.4617717141,1713634122.0428,"AS16276 OVH SAS",OVH,Roubaix,Europe,EU,France,FR,,true,"OVH SAS",50.6917,3.20157,false,OVH,true,Hauts-de-France,success,Europe/Paris,59100,1713634127,1713727731.7313,48751,socks5,socks5://51.75.126.150:48751,true,5307.1262836456,57,63,47.5,51.75.126.150
true,1713522400.1798,elite,302.56237725322,1710542961.1454,"AS205090 FIRST SERVER LIMITED",FIRST-SERVER-EUROPE,Moscow,Europe,EU,Russia,RU,,false,"First Server Limited",55.7483,37.6171,false,FirstByte,true,Moscow,success,Europe/Moscow,125310,1713727095,1713727730.4016,4444,http,http://45.90.219.12:4444,false,324.05543327332,41807,3521,92.232174373456,45.90.219.12
true,1713727729.8021,elite,11980.239572525,1713258402.7928,"AS16629 CTC. CORP S.A. (TELEFONICA EMPRESAS)","CTC. CORP S.A. TELEFONICA EMPRESAS",Santiago,"South America",SA,Chile,CL,,false,"CTC. CORP S.A. (TELEFONICA EMPRESAS)",-33.4521,-70.6536,false,"Telefonica Empresas",true,"Santiago Metropolitan",success,America/Santiago,34033,1713258443,1713727729.8021,25981,socks5,socks5://181.212.136.34:25981,true,14261.355638504,25,263,8.6805555555556,181.212.136.34
true,1713231608.6469,elite,1150.3372828882,1697031096.9867,"AS46562 Performive LLC",PERFORMIVE,"Los Angeles","North America",NA,"United States",US,,true,"Performive LLC",34.0522,-118.244,false,"Total Server Solutions L.L.C.",true,California,success,America/Los_Angeles,90009,1713560748,1713727728.5694,4145,socks5,socks5://107.152.98.5:4145,true,1026.2889862061,86336,6692,92.80646687019,107.152.98.5
true,1713727726.4377,elite,6157.5741040505,1710632109.9934,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Seoul,Asia,AS,"South Korea",KR,,true,"Alibaba (US) Technology Co., Ltd.",37.5665,126.978,false,"Alibaba.com Singapore E-Commerce Private Limited",true,Seoul,success,Asia/Seoul,03153,1713395877,1713727726.4377,1337,socks5,socks5://8.213.128.90:1337,true,5045.3705787659,59,5270,1.1071495590167,8.213.128.90
true,1713727726.0641,elite,3250.1712242762,1713641268.7492,"AS51167 Contabo GmbH",CONTABO,Düsseldorf,Europe,EU,Germany,DE,,true,"Contabo GmbH",51.2184,6.7734,false,"Contabo GmbH",false,"North Rhine-Westphalia",success,Europe/Berlin,40213,1713641271,1713727726.0641,44029,socks4,socks4://38.242.216.90:44029,true,4558.7830543518,6,47,11.320754716981,38.242.216.90
true,1713725980.933,elite,5055.046916008,1713665935.573,"AS22612 Namecheap, Inc.",NAMECHEAP-NET,Atlanta,"North America",NA,"United States",US,"West End",true,Namecheap,33.7343,-84.4257,false,Web-hosting.com,true,Georgia,success,America/New_York,30310,1713666846,1713727724.9662,16155,socks4,socks4://192.64.115.90:16155,true,5482.7048778534,26,43,37.68115942029,192.64.115.90
true,1712493970.0141,elite,292.77918827226,1710544092.6394,"AS205090 FIRST SERVER LIMITED",FIRST-SERVER-EUROPE,Moscow,Europe,EU,Russia,RU,,false,"First Server Limited",55.7483,37.6171,false,"Firstbyte Hosting",true,Moscow,success,Europe/Moscow,125310,1713727028,1713727723.9405,4444,http,http://45.95.203.213:4444,false,322.76892662048,41882,3253,92.792732912374,45.95.203.213
true,1713605999.3076,elite,1743.9988277494,1696985990.5041,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Omaha,"North America",NA,"United States",US,,false,"Cox Communications Inc.",41.2565,-95.9345,false,"Cox Communications",true,Nebraska,success,America/Chicago,68197,1713557578,1713727723.8314,4145,socks5,socks5://98.162.25.23:4145,true,2996.9921112061,89327,4328,95.378783834285,98.162.25.23
true,1713694502.4031,elite,1508.7930808386,1696986657.3192,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Omaha,"North America",NA,"United States",US,,false,"Cox Communications Inc.",41.2565,-95.9345,false,"Cox Communications",true,Nebraska,success,America/Chicago,68197,1713560722,1713727723.4592,4145,socks4,socks4://98.162.25.23:4145,true,2856.6234111786,74638,3005,96.129721932434,98.162.25.23
true,1713677746.1107,elite,3519.5006869137,1711711461.7069,"AS44486 Oliver Horscht is trading as ""SYNLINQ""",SYNLINQ,Markdorf,Europe,EU,Germany,DE,,false,"Gericke KG",47.7272,9.39433,false,,true,Baden-Wurttemberg,success,Europe/Berlin,88677,1713528189,1713727722.8371,21189,socks5,socks5://45.81.232.17:21189,true,22.3548412323,5611,14174,28.359868587314,45.81.232.17
